lead_id,lead_first_contact_date,lead_origin,lead_type,lead_behaviour_profile,lead_business_segment,lead_business_type,gmv,is_closed,merchant_type
7f3998170c5afdabcf87fa6e94c293ae,2023-02-21,unknown,unknown,unknown,unknown,unknown,unknown,0,new
d5ebe74a7011130268619bc3822b5563,2023-05-27,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
f883e0d24a78b0f05da41c6dab3c54bb,2022-08-16,referral,unknown,unknown,unknown,unknown,unknown,0,new
83fe2aabfbd180be2c8afde7a22b2fc4,2023-02-23,email,unknown,unknown,unknown,unknown,unknown,0,new
09dc7e8aaf2f29da382df8717f41a8b1,2022-09-19,email,unknown,unknown,unknown,unknown,unknown,0,new
e57a4a2b55f6084e09524a37d5e46f93,2023-02-15,social,unknown,unknown,unknown,unknown,unknown,0,new
25875b7c6f21696893cbceb4210b9b50,2023-05-17,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
4ffd6130f73d7f56bbb4945039a91131,2023-05-28,social,unknown,unknown,unknown,unknown,unknown,0,new
79da9938d61a8bb4ddeead82d229441a,2022-09-06,unknown,unknown,unknown,unknown,unknown,unknown,0,new
014c073ef65e4a7ef73acd61cf606164,2023-03-22,unknown,online_medium,eagle,construction_tools_house_garden,reseller,1549.3899999999999,1,existing
3a91a097116d6c8b32d41e0c81dd1e9c,2023-04-05,organic_search,online_medium,cat,construction_tools_house_garden,manufacturer,596.77,1,existing
496c8bef8a3f40de71a47b3509aada52,2023-04-30,social,unknown,unknown,unknown,unknown,unknown,0,new
40578fbf4c594ee242e5cd224b077c10,2023-03-30,email,unknown,unknown,unknown,unknown,unknown,0,new
d45121855efb5fa759a01b8def4ebe31,2023-03-17,social,unknown,unknown,unknown,unknown,unknown,0,new
21b87da0b5e900224d034469833d5fe5,2023-03-31,social,unknown,unknown,unknown,unknown,unknown,0,new
869984f8baf167efc8123bf85fc1ccb4,2022-08-24,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
97d01cde59d6cca7a0900f52c09e5f2a,2023-03-22,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
1030d227d3fe9ed0555666c4ffd14ab1,2023-02-10,social,online_small,cat,jewerly,reseller,0.0,1,existing
21d60b7b1e00ab1732ee88f3baa63cbb,2023-03-23,unknown,unknown,unknown,unknown,unknown,unknown,0,new
1c69de363482d0cbc9b6da97cb49757a,2023-04-13,organic_search,online_small,cat,audio_video_electronics,reseller,905.55,1,existing
6b73a98e257202fa19d25ef28645ac30,2023-03-08,email,unknown,unknown,unknown,unknown,unknown,0,new
415ae4e297c08fd8790a5b1e1ba8482e,2023-04-11,paid_search,online_medium,wolf,home_decor,manufacturer,605.5699999999999,1,existing
67605804c28e1815f6a7fd60b111160d,2023-05-18,email,unknown,unknown,unknown,unknown,unknown,0,new
a63cc7c9ad9178c5b1dd3cbca0ce4ea7,2023-02-12,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
397dcbbb8a93272b66300d4126b4f9e9,2022-08-16,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
a55b94066766f2d29fc22a3bb52d78f6,2023-02-18,paid_search,online_big,cat,toys,reseller,0.0,1,existing
f5da97d441cd42b0b26c10145b71a923,2023-04-11,unknown,online_big,cat,small_appliances,reseller,518.7,1,existing
175f9f6b6c231ae5de90058948f6228c,2023-02-23,referral,unknown,unknown,unknown,unknown,unknown,0,new
31bcaa3b65a96372618e75f612347515,2023-04-27,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
91e953e1309b38a7ce01e4a62fb42d08,2023-04-18,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
92719f14dfebda38d8999dff58073c44,2023-04-10,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
8e0c5ad3b0edbdad9151b03cce7344d8,2023-01-11,unknown,unknown,unknown,unknown,unknown,unknown,0,new
45c2d3411b9139f5c37b5041aad1ff9b,2022-07-31,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
db31b813b676603e5e69fcb94de42686,2023-04-25,referral,unknown,unknown,unknown,unknown,unknown,0,new
978f19a896d0dbcd035a1ee019510d07,2023-02-19,social,unknown,unknown,unknown,unknown,unknown,0,new
3d22394c88a8a55ffd228fc505045645,2023-02-13,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
c4a8744c537cc4c5c147292d6ca84144,2023-05-10,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
fd759db147415e8a49d1ed0dfdd22f81,2023-04-25,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
9558be539e988fbb9df02fcd4dffbad7,2023-01-31,other,unknown,unknown,unknown,unknown,unknown,0,new
ab8d64834d9fad5ce41a3f03c67f8d0a,2023-05-18,unknown,unknown,unknown,unknown,unknown,unknown,0,new
0a30a29822b9ea4efaa92d60a93c78cb,2023-04-21,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
85a3e572a7b6fb6583d3a3106d77bcca,2023-02-26,unknown,unknown,unknown,unknown,unknown,unknown,0,new
221445456dc0741b4debab4d0594e541,2023-03-15,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
a07e9aab49fb5729e20495ab2d91f959,2023-03-07,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
5606841d6295e59995516e3c3342d452,2023-04-02,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
dc076eb055ef5f8a60a41b6195e9f329,2022-08-12,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
db67066cdd8d037e71380d61b1be18ef,2023-05-21,unknown,unknown,unknown,unknown,unknown,unknown,0,new
657ad4f3e2afdf70f27fe834691fb65a,2022-11-29,unknown,unknown,unknown,unknown,unknown,unknown,0,new
c14c96851ed657b8510e02b8d9b534bc,2023-02-02,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
08f4d6c8bd47ff6e797433afbe91ae3b,2023-05-03,unknown,unknown,unknown,unknown,unknown,unknown,0,new
bbf96de4c6f2f00573a56c0bec2a1cbb,2023-04-18,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
56747caf8c3f5eefb7657b3f3a105c2c,2023-04-09,social,unknown,unknown,unknown,unknown,unknown,0,new
feccf7d1ccb03f33026fbdf6c7b7d110,2022-08-15,social,unknown,unknown,unknown,unknown,unknown,0,new
2cc7645821fa3f2560b783faed98646b,2023-05-29,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
e5b565ee90394bde9f504d9c6ef027d1,2022-08-19,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
b6094ce2d81a4ceef4996f3f0ea04635,2023-02-15,social,unknown,unknown,unknown,unknown,unknown,0,new
21b203a02c91d5272135dbbebe6afc00,2023-02-07,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
fd86085221addaf63ba670a35e027acf,2022-09-18,email,unknown,unknown,unknown,unknown,unknown,0,new
f7ce934a42554260ad8225c18d2b61c1,2023-03-29,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
95569a10706dbb75839b8200a084dc1b,2023-03-24,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
455465a1662bafac8a32155d1e96ec97,2023-01-25,email,unknown,unknown,unknown,unknown,unknown,0,new
dcda4faf1ee68fd824f9bdefc41b8e19,2023-05-20,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
682e8ae60182137d74d90ada9e0947d8,2023-02-22,paid_search,offline,cat,home_office_furniture,manufacturer,2835.82,1,existing
a1f82b2345f91a09a524f048a6c1fdae,2022-12-15,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
77abef21c838da55e14ffc88016ce91f,2023-01-05,organic_search,online_medium,unknown,home_decor,reseller,0.0,1,existing
f59dbeb3532bf7cc85d40f97588c8a80,2023-03-28,unknown,unknown,unknown,unknown,unknown,unknown,0,new
e14062d430df9303453e4d25fadfe4ee,2023-01-04,social,unknown,unknown,unknown,unknown,unknown,0,new
6d070738b274ed8c45fba848a4a3760b,2023-05-22,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
5cb11dbc049a66ffd24a5c7c3fa416a8,2023-03-13,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
46d9834fa62209a6504b2aabe46d7bfb,2023-02-16,organic_search,online_medium,cat,car_accessories,reseller,0.0,1,existing
dcba2fa3e89f266557014c55f42cb61e,2023-05-21,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
009ff90f082aaa9fcd6e14caf65c7cc6,2023-03-19,paid_search,online_big,cat,car_accessories,reseller,1653.6299999999999,1,existing
27ddb8d522a2dc74e89687bd357db5a0,2022-11-19,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
437d2c4de406d5e46cb45e9802811f31,2023-01-13,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
a83ba92c936f454cd9f11ef686461365,2023-05-07,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
5698620bc382e43590e89eefc3097d3e,2022-11-02,unknown,unknown,unknown,unknown,unknown,unknown,0,new
26a9c7ab6107b61166fbbc7e64756a1f,2023-03-09,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
83c46dd0894e3f13d449e8bc543a4a37,2023-03-08,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
328170a8c1c0460e8710bd970dd0ec4f,2023-03-02,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
3a019cd8c7a1346a415470e8717f0da2,2023-05-21,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
85410779053820c804ddc69ae4a48d9d,2023-04-02,unknown,unknown,unknown,unknown,unknown,unknown,0,new
524e7d08e755cc664226b3d4b8660cd7,2022-09-11,email,unknown,unknown,unknown,unknown,unknown,0,new
9926b3ed9e0bc20b2ed7f32711b8b45f,2023-03-05,social,unknown,unknown,unknown,unknown,unknown,0,new
6f3d1557dc7fdf6f8ea0ca4a0cc502d5,2023-05-25,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
bcffdc3d0dc34e21090d052d44e3eb2d,2022-11-14,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
de3236d15ff4ded7ef475b2f04b0bba3,2023-01-25,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
f32fabfd1b93d08674ebf1784ea8f3fa,2022-09-25,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
86f7d456aa5848c284f7940bdecdef5d,2023-05-03,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
5bb3c32aa0d036401034b38ce37cd827,2023-05-02,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
c328a6a2f28f2a749d76855533a60490,2023-05-29,unknown,unknown,unknown,unknown,unknown,unknown,0,new
f804411d398dd198bf24e255a639e4c4,2022-10-18,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
f2b08f23d02d5fff247a41982d44f02e,2023-05-24,social,unknown,unknown,unknown,unknown,unknown,0,new
adf61af6bf17e13d368bb0c47452b4f7,2023-05-02,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
29b97ecc5839e61efb7bdc25e979d8c6,2023-04-04,social,online_medium,cat,health_beauty,reseller,89.61,1,existing
d95a83ec34cfd0b4f0bcac275a26913a,2023-02-23,unknown,unknown,unknown,unknown,unknown,unknown,0,new
c5e0299714bda49d29f444c4ac527453,2022-11-23,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
c51bf93c175bd56cd3b60081377ab356,2023-05-15,email,unknown,unknown,unknown,unknown,unknown,0,new
ea9bfa88b4322f8cc046e06cfd8c8856,2023-05-02,social,unknown,unknown,unknown,unknown,unknown,0,new
f486fd86b3fdbf6f4f365d49c2bbe29a,2023-04-08,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
c73758de686279f745639eb7f81f6c51,2023-03-05,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
a9eea24ba5eb9664c1341d21cf78476e,2022-11-06,unknown,unknown,unknown,unknown,unknown,unknown,0,new
8f921645a776c79989438af2d2808085,2023-03-15,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
5c1f56de3cc4f3e811115eb99836b35f,2023-01-07,social,unknown,unknown,unknown,unknown,unknown,0,new
013154403b9d27634b2ce368eadbe1ca,2023-05-15,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
a7290c5bd7bc2aaa7ea2b6c957ef639b,2022-09-03,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
97388f939a25aa3982d259411d298b00,2022-11-24,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
086a623619d8a698167d225ba8a1abee,2022-10-30,unknown,unknown,unknown,unknown,unknown,unknown,0,new
b82d949cf4a38f15b1297f97b82d0a77,2022-12-29,referral,unknown,unknown,unknown,unknown,unknown,0,new
4a125a89bffe4545e9e5181a18cfd77f,2022-11-17,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
07dff1c212adc8715af99f05137ac2c4,2023-03-16,referral,unknown,unknown,unknown,unknown,unknown,0,new
8d6be534a8bdd08e11efe57c6ce3dd21,2023-04-05,organic_search,online_small,cat,pet,reseller,16513.31,1,existing
4979feabd6097fb6100fd36c3c32aae0,2023-02-14,direct_traffic,online_small,cat,home_decor,manufacturer,139.53,1,existing
5985e72b3752e4749926885db1b45be4,2023-01-23,unknown,offline,unknown,food_drink,reseller,191.35,1,existing
f7a39d7f475d5bab53e733ce5d5519f7,2022-07-21,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
198179f602593e2fd985dc1063e15e0e,2022-09-13,email,unknown,unknown,unknown,unknown,unknown,0,new
9de06c877e449aa8dfc4f4c7987ddaa8,2023-05-15,unknown,unknown,unknown,unknown,unknown,unknown,0,new
fcccb4e7caa070417729cdb35bb71918,2022-10-31,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
af16b3104c83b6039dfe070f8792abf0,2023-05-01,social,unknown,unknown,unknown,unknown,unknown,0,new
6feb1ebd75919b550ce9f8ac09e242cf,2023-05-10,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
717d08a84121310b4393bb0f398377e0,2023-04-25,unknown,unknown,unknown,unknown,unknown,unknown,0,new
ed087a7d6c3ecbd9ee310830ee8de037,2022-10-22,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
309e3fb6c98132ad9065bbadfe5c2319,2022-08-19,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
9b5d7c532f524acbb13114a74e3ff9f4,2023-04-13,other,unknown,unknown,unknown,unknown,unknown,0,new
0714a81e02d3a314211b75189131a72a,2023-05-11,social,unknown,unknown,unknown,unknown,unknown,0,new
f9ac72d331adc4ee35df9dc97761c61e,2022-11-25,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
4e9e522510b41cda61ce6460b460fec3,2023-03-06,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
c8b5fb4ce4ccff1891d74672239e6e01,2023-04-05,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
f09244841ecac452935357c024c55e65,2023-03-03,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
34005deb3eddd8787abaa56e1febced6,2022-11-03,email,unknown,unknown,unknown,unknown,unknown,0,new
2f096f9c5b7e2483fcc661e9ca9a24ec,2023-05-31,unknown,unknown,unknown,unknown,unknown,unknown,0,new
94eedebf6923d613525b288f05d9e3c2,2022-12-26,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
e03b5dacc18a5945d81f8e97be4b64a3,2023-03-21,email,unknown,unknown,unknown,unknown,unknown,0,new
b66974d1cb6b6a61dc2d659ff795410d,2022-11-23,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
048bb2f901e2c6f99bc9d26b78b47129,2023-05-24,paid_search,industry,cat,music_instruments,reseller,0.0,1,existing
a0e862b5c2de0352aeb851d943e6046c,2022-10-06,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
c42af68f28d516c05caf4ef35a6c4b0c,2022-08-08,social,unknown,unknown,unknown,unknown,unknown,0,new
a7ccec2053fd3f95bade291c40ae428c,2022-09-04,unknown,unknown,unknown,unknown,unknown,unknown,0,new
78d936bf02c85bb88a22952a506ace4c,2023-05-07,social,unknown,unknown,unknown,unknown,unknown,0,new
66376c393ba5faa7b07d3d4a0c7e3d02,2023-04-15,social,unknown,unknown,unknown,unknown,unknown,0,new
363b27721bc30b0327f475f174615752,2023-02-19,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
d2e0cd9827a0e602372279400b09c4f5,2022-09-01,unknown,unknown,unknown,unknown,unknown,unknown,0,new
c91d989c82b339a78ce0c05964eb2aaf,2023-01-22,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
275a5602cd91a468a0e10c226a03a39c,2023-02-02,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
7f2f38601e18f8d94fad2b8e237cc1a7,2023-01-25,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
f343eeaff25ce857c412a552c4f160d6,2022-07-28,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
d312e6a8dd81e4a0fca59ebc3915e5e0,2023-01-16,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
e2d6345be0924a744fdca3fb01c3b313,2023-02-16,email,unknown,unknown,unknown,unknown,unknown,0,new
b4049a148eacf5ac3b5eac7c67e85758,2022-07-08,referral,unknown,unknown,unknown,unknown,unknown,0,new
fe1e7a6ec9a1b0684752d2f5c02677dd,2023-04-29,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
b0f169f34a2db30bedfd6604058ebc4b,2022-08-30,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
f1f904947b93e2b75be65a0930d1b695,2023-03-23,social,unknown,unknown,unknown,unknown,unknown,0,new
7a0d62e6941200656929bab75aa209bf,2022-10-26,display,unknown,unknown,unknown,unknown,unknown,0,new
75b3ef7f6b2e155c5ff3a5b2c32fed80,2023-04-03,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
b9e0d988ef324486f2affe24640a10ab,2023-01-08,unknown,unknown,unknown,unknown,unknown,unknown,0,new
112c3ef9284e248052b90399d61b4e06,2022-07-31,unknown,unknown,unknown,unknown,unknown,unknown,0,new
b0e9bec72fddebfe8676e0f509ab99be,2023-04-11,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
8b38db7d180d173e34d94e7cf4f29206,2023-05-11,unknown,unknown,unknown,unknown,unknown,unknown,0,new
259d4db69e0d371dac1dfc193b5afaba,2023-04-10,social,unknown,unknown,unknown,unknown,unknown,0,new
86db00ea09965c14268bcb96bfa6f834,2023-05-28,social,unknown,unknown,unknown,unknown,unknown,0,new
b6ac971e55bee482346a196c2a82365a,2023-04-20,social,unknown,unknown,unknown,unknown,unknown,0,new
973f838d28efef823e04555387a25924,2023-04-06,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
356333e7a96d35ff0f200107a9317e15,2023-03-29,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
4127060f9834214ff4f97985c6227cfd,2023-02-15,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
a727afed2900c4a8b9d5d393a691419a,2023-04-30,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
58caf27a48e7930aefd5437298d64a70,2023-03-23,paid_search,online_medium,"cat, wolf",bed_bath_table,reseller,0.0,1,existing
7882b4948eeadbe1bdc31c45f7ba7687,2023-03-02,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
d9efa6e0a8cba54f51b61621ed310a37,2022-11-21,unknown,unknown,unknown,unknown,unknown,unknown,0,new
a2196b8476c66511b2155498ee241e75,2023-04-18,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
1550809bafe5147e0d9e0e8b44455bc1,2023-05-05,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
b8f0029125f1f6745f9d8fa1b6704c9f,2023-03-23,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
e47810d3bcc6fb73d2c868287ed890a2,2023-05-31,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
2d69a2b7a27852c89b6bcafc83d1ec72,2022-08-16,unknown,unknown,unknown,unknown,unknown,unknown,0,new
2b094148a9d10109b903715267c4dd14,2023-02-28,unknown,offline,eagle,computers,reseller,0.0,1,existing
aef2cbc9b4a4f13c44f4cd77c09c1f03,2023-04-12,unknown,unknown,unknown,unknown,unknown,unknown,0,new
e5f15cc640c8a7408103dd190ced966c,2023-01-03,unknown,online_top,unknown,pet,reseller,1413.52,1,existing
7b81c4f46d031aa280f8293efa226a9b,2022-07-26,unknown,unknown,unknown,unknown,unknown,unknown,0,new
0a27b0193970757955db1cae7efb9c3a,2022-07-04,display,unknown,unknown,unknown,unknown,unknown,0,new
6745a5fdd380986045b26e7da5749c43,2023-05-30,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
ad2aea3bbd1050e84e2a0f0b9fdeea1d,2022-10-10,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
e25bf3c43cedb0dc08164d55cdff9f01,2023-01-03,social,unknown,unknown,unknown,unknown,unknown,0,new
a10118110deab18a25a4a3cb5cae6bb5,2022-07-25,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
a15880813bd2f137e9f6922cbb7255bf,2023-03-20,paid_search,online_medium,cat,home_decor,manufacturer,0.0,1,existing
346a524a3ac60a706ba4f27f7c2a6475,2022-12-27,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
8b33ab221257b074d1d967042ad1d9d0,2023-01-13,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
75e7422d583d668ff30498f5e81d133f,2023-02-10,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
ffb7ac22255bd36e37fe1185603892fc,2023-03-16,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
30627d0d71028dbab2dfc4335ba3ad32,2023-01-27,social,unknown,unknown,unknown,unknown,unknown,0,new
461dfd2f6d3d6f36725ac423a51c6130,2022-11-24,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
72cfa54adabf75a36f18185567aa8ea1,2023-02-19,unknown,unknown,unknown,unknown,unknown,unknown,0,new
1366e1015bac7aa81e30e421c14c0a7c,2022-12-02,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
c7567e4dd48114e82ef45702ccbc06c5,2022-07-29,social,unknown,unknown,unknown,unknown,unknown,0,new
c99d191b82af960a7bfab48a035d2f8b,2023-01-29,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
1762dbc29d6d9babac1c267cc49352a7,2023-01-12,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
290db70122024b966676c5ca55e67d21,2023-01-19,other,unknown,unknown,unknown,unknown,unknown,0,new
55803f966202bb45829744de092b2f02,2023-05-07,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
978c1e23fffde1ea092c5102de17a9ad,2023-04-20,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
169d604b03277538918ae404ac1c7563,2023-03-07,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
a8d83990b2b2f804f8e53c0b7ddec7b0,2023-04-10,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
3bcc8997df233ab581f30dd65f14698c,2023-04-11,unknown,online_big,cat,car_accessories,reseller,0.0,1,existing
11f9561f8cf5af78b81f69e21f3b5dac,2023-04-27,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
75fb85412ecc9c9f7ffaea255d37156d,2023-03-27,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
6530afc263e3e7b336571433b7dc1266,2023-01-13,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
862090b94c4637688088941f122041df,2023-01-04,unknown,unknown,unknown,unknown,unknown,unknown,0,new
16e74256ed61ce3a8d436b7d5e56d5bb,2023-04-11,unknown,unknown,unknown,unknown,unknown,unknown,0,new
0098df6528e402d2ee740ec568c27967,2023-01-24,email,unknown,unknown,unknown,unknown,unknown,0,new
50db11aa262d58e9515e117bf6edebcc,2023-04-08,social,unknown,unknown,unknown,unknown,unknown,0,new
2b9a3dc9e24557b457a54df977f21cd1,2023-02-01,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
1c97011ef06a98042c1f735107ede8eb,2023-04-04,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
5bd7f2feff1f11170a507fcd0c0e9734,2022-10-09,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
eda5fe1762293c38fb40f42774a274c4,2023-04-18,social,unknown,unknown,unknown,unknown,unknown,0,new
e4d389f76e3864155803e570df25c060,2022-11-13,unknown,unknown,unknown,unknown,unknown,unknown,0,new
5105a11a2ab1ae9d7515e9ba9178d15e,2022-10-27,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
15bfa7afabd1570846f5aa93a08b6503,2022-08-01,referral,unknown,unknown,unknown,unknown,unknown,0,new
bbe5f8f0ea71bc8a0b91e1307e3f74ab,2023-05-25,social,unknown,unknown,unknown,unknown,unknown,0,new
3cdd5d87d8de847170314268ced43126,2023-05-29,social,unknown,unknown,unknown,unknown,unknown,0,new
7ad0732636df966fa9dbf2ced5eb721d,2023-02-25,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
45402d4ff8981a182dcfc4813600961f,2022-08-03,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
bc385735bef9ffc1374561fa59c09f1c,2023-04-19,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
26ec59f975f3c0091b154025dc43a226,2023-05-09,social,unknown,unknown,unknown,unknown,unknown,0,new
40d91fc632f712a7132d439f390087b3,2023-05-10,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
33ba731f56849d09c6ba6947245b1df9,2023-01-16,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
afac78e614dac1a1470030ea55c08eef,2023-02-06,paid_search,online_small,cat,household_utilities,reseller,552.9,1,existing
e0d4257499d364fe49a49c0f4a7b5380,2023-05-12,social,unknown,unknown,unknown,unknown,unknown,0,new
3210b2894c0c5903d6ebffa089adb2ba,2023-02-06,unknown,unknown,unknown,unknown,unknown,unknown,0,new
6022410d9c4a0f83f8f2717b50f6a51f,2022-10-25,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
cea2057aa773cb64e04f7a0bfae95f51,2023-02-21,unknown,unknown,unknown,unknown,unknown,unknown,0,new
f60244ec97d110c8e60e2eace9617a74,2023-02-28,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
404fad250f9e44794bad565785d71bfc,2022-09-28,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
230bf796d713db7832df3bda27c44978,2023-01-31,social,unknown,unknown,unknown,unknown,unknown,0,new
50d0d501abae70eb194840597d4586b7,2023-03-16,unknown,unknown,unknown,unknown,unknown,unknown,0,new
5d156163616be03a50d2a546fa2068b2,2023-03-14,unknown,unknown,unknown,unknown,unknown,unknown,0,new
1ef127809b52c45cab60e2f03589d8eb,2023-05-24,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
9f2dab581c42e1381065d4d6dbd75d1a,2023-03-22,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
3c2039db61fe90adf34f25f38deb893a,2022-09-20,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
d0b2ef3bdc9ed0fce3d672ec52dc9c00,2023-03-05,unknown,online_medium,cat,car_accessories,reseller,0.0,1,existing
ddd3ac78a14a615e003287228c6ecff0,2022-10-26,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
05c0ea71086013588050cb7762de5385,2023-02-02,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
ae3957e98c48990c5f6448c1db3a0627,2023-05-14,unknown,unknown,unknown,unknown,unknown,unknown,0,new
b03d078b859d32d6b12b3e491acaf978,2022-07-28,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
d096df64444d0d19256d35a7194b3692,2023-04-18,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
496515dec2a1c280f145f6ccb34851fb,2023-04-26,unknown,online_medium,wolf,audio_video_electronics,reseller,229.25,1,existing
